"icao","delivery","ground","tower","departure","approach","center"
"SBFZ",\N,"SBFZ_GND","SBFZ_TWR",\N,"SBWZ_APP","SBRE_CTR"
"SBGL","SBGL_DEL","SBGL_GND","SBGL_TWR",\N,"SBWJ_APP","SBCW_CTR"
"SBGM",\N,\N,\N,\N,\N,\N
"SBGO",\N,\N,\N,\N,\N,\N
"SBGP",\N,\N,\N,\N,\N,\N
"SBGR","SBGR_DEL","SBGR_GND","SBGR_TWR",\N,"SBXP_APP","SBCW_CTR"
"SBGU",\N,\N,\N,\N,\N,\N
"SBGV",\N,\N,\N,\N,\N,\N
"SBGW",\N,\N,\N,\N,\N,\N
"SBHT",\N,\N,\N,\N,\N,\N
"SBIC",\N,\N,\N,\N,\N,\N
"SBIH",\N,\N,\N,\N,\N,\N
"SBIL",\N,\N,\N,\N,\N,\N
"SBIP",\N,\N,\N,\N,\N,\N
"SBIT",\N,\N,\N,\N,\N,\N
"SBIZ",\N,\N,\N,\N,\N,\N
"SBJD",\N,"SBJD_GND","SBJD_TWR",\N,"SBXP_APP","SBBS_CTR"
"SBJF",\N,\N,\N,\N,\N,\N
"SBJH",\N,\N,\N,\N,\N,\N
"SBJP",\N,\N,"SBJP_TWR",\N,"SBWF_APP","SBRE_CTR"
"SBJU",\N,\N,\N,\N,\N,\N
"SBJV",\N,\N,"SBJV_TWR",\N,"SBWT_APP",\N
"SBKG",\N,\N,\N,\N,\N,\N
"SBKP","SBKP_DEL","SBKP_GND","SBKP_TWR",\N,"SBXP_APP","SBCW_CTR"
"SBLE",\N,\N,\N,\N,\N,\N
"SBLJ",\N,\N,\N,\N,\N,\N
"SBLN",\N,\N,\N,\N,\N,\N
"SBLO",\N,\N,"SBLO_TWR",\N,"SBXO_APP","SBCW_CTR"
"SBLP",\N,\N,\N,\N,\N,\N
"SBLS",\N,\N,\N,\N,\N,\N
"SBMA",\N,\N,\N,\N,\N,\N
"SBMC",\N,\N,\N,\N,\N,\N
"SBMD",\N,\N,\N,\N,\N,\N
"SBME",\N,"SBME_GND","SBME_TWR",\N,"SBWE_APP","SBCW_CTR"
"SBMG",\N,\N,\N,\N,\N,\N
"SBMK",\N,\N,\N,\N,\N,\N
"SBML",\N,\N,\N,\N,\N,\N
"SBMN",\N,\N,\N,\N,\N,\N
"SBMO",\N,\N,"SBMO_TWR",\N,"SBXM_APP","SBRE_CTR"
"SBMQ",\N,\N,"SBMQ_TWR",\N,"SBXK_APP","SBAZ_CTR"
"SBMS",\N,\N,\N,\N,\N,\N
"SBMT","SBMT_DEL","SBMO_GND","SBMT_TWR",\N,"SBXP_APP","SBCW_CTR"
"SBMY",\N,\N,\N,\N,\N,\N
"SBNF",\N,\N,"SBNF_TWR",\N,"SBXF_APP",\N
"SBNM",\N,\N,\N,\N,\N,\N
"SBNT",\N,"SBNT_GND","SBNT_TWR",\N,\N,"SBRE_CTR"
"SBOI",\N,\N,\N,\N,\N,\N
"SBPA","SBPA_DEL","SBPA_GND","SBPA_TWR",\N,"SBWP_APP","SBCW_CTR"
"SBPB",\N,\N,\N,\N,\N,\N
"SBPC",\N,\N,\N,\N,\N,\N
"SBPF",\N,\N,\N,\N,\N,\N
"SBPG",\N,\N,\N,\N,\N,\N
"SBPJ",\N,\N,"SBPJ_TWR",\N,"SBXD_APP","SBBS_CTR"
"SBPK",\N,\N,\N,\N,\N,\N
"SBPL",\N,\N,\N,\N,\N,\N
"SBPN",\N,\N,\N,\N,\N,\N
"SBPP",\N,\N,\N,\N,\N,\N
"SBPR",\N,\N,\N,\N,\N,\N
"SBPS",\N,\N,\N,\N,\N,\N
"SBPV",\N,\N,"SBPV_TWR",\N,"SBWV_APP","SBAZ_CTR"
"SBRB",\N,\N,"SBRB_TWR",\N,"SBXB_APP","SBAZ_CTR"
"SBRF","SBRF_DEL","SBRF_GND","SBRF_TWR",\N,"SBWF_APP","SBRE_CTR"
"SBRJ","SBRJ_DEL","SBRJ_GND","SBRJ_TWR",\N,"SBWJ_APP","SBCW_CTR"
"SBRP",\N,"SBRP_GND","SBRP_TWR",\N,"SBXQ_APP","SBBS_CTR"
"SBRR",\N,\N,\N,\N,\N,\N
"SBSC",\N,\N,\N,\N,\N,\N
"SBSG",\N,\N,\N,\N,\N,\N
"SBSJ","SBSJ_DEL","SBSJ_GND","SBSJ_TWR",\N,"SBXP_APP","SBBS_CTR"
"SBSL",\N,\N,"SBSL_TWR",\N,"SBWS_APP","SBAZ_CTR"
"SBSM",\N,\N,\N,\N,\N,\N
"SBSN",\N,\N,"SBSN_TWR",\N,"SBWX_APP","SBAZ_CTR"
"SBSP","SBSP_DEL","SBSP_GND","SBSP_TWR",\N,"SBXP_APP","SBCW_CTR"
"SBSR",\N,\N,\N,\N,\N,\N
"SBST",\N,\N,\N,\N,\N,\N
"SBSV","SBSV_DEL","SBSV_GND","SBSV_TWR",\N,"SBXS_APP","SBRE_CTR"
"SBTA",\N,\N,\N,\N,\N,\N
"SBTB",\N,\N,\N,\N,\N,\N
"SBTC",\N,\N,\N,\N,\N,\N
"SBTD",\N,\N,\N,\N,\N,\N
"SBTE",\N,\N,\N,\N,\N,\N
"SBTF",\N,\N,\N,\N,\N,\N
"SBTK",\N,\N,\N,\N,\N,\N
"SBTL",\N,\N,\N,\N,\N,\N
"SBTR",\N,\N,\N,\N,\N,\N
"SBTS",\N,\N,\N,\N,\N,\N
"SBTT",\N,\N,\N,\N,\N,\N
"SBTU",\N,\N,\N,\N,\N,\N
"SBTV",\N,\N,\N,\N,\N,\N
"SBUA",\N,\N,\N,\N,\N,\N
"SBUF",\N,\N,\N,\N,\N,\N
"SBUG",\N,\N,"SBUG_TWR",\N,\N,"SBCW_CTR"
"SBUL",\N,\N,"SBUL_TWR",\N,"SBXW_APP","SBBS_CTR"
"SBUR",\N,\N,"SBUR_TWR",\N,"SBXU_APP","SBBS_CTR"
"SBVG",\N,\N,\N,\N,\N,\N
"SBVH",\N,\N,\N,\N,\N,\N
"SBVT",\N,"SBVT_GND","SBVT_TWR",\N,"SBXR_APP","SBRE_CTR"
"SBYA",\N,\N,\N,\N,\N,\N
"SBYS",\N,"SBYS_GND","SBYS_TWR",\N,"SBXQ_APP","SBBS_CTR"
"SBZM",\N,\N,\N,\N,\N,\N
"SC41",\N,\N,\N,\N,\N,\N
"SC72",\N,\N,\N,\N,\N,\N
"SC99",\N,\N,\N,\N,\N,\N
"SCAR",\N,"SCAR_GND","SCAR_TWR",\N,"SCAR_APP","SCFZ_CTR"
"SCBA",\N,"SCBA_GND","SCBA_TWR",\N,"SCBA_APP","SCTZ_CTR"
"SCBQ",\N,\N,\N,\N,\N,\N
"SCCC",\N,\N,\N,\N,\N,\N
"SCCF",\N,"SCCF_GND","SCCF_TWR",\N,"SCFA_APP","SCFZ_CTR"
"SCCH",\N,\N,\N,\N,\N,\N
"SCCI",\N,"SCCI_GND","SCCI_TWR",\N,"SCCI_APP","SCCZ_CTR"
"SCCY",\N,\N,\N,\N,\N,\N
"SCDA",\N,"SCDA_GND","SCDA_TWR",\N,"SCDA_APP","SCFZ_CTR"
"SCEL","SCEL_DEL","SCEL_GND","SCEL_TWR",\N,"SCEL_APP","SCEZ_CTR"
"SCER",\N,\N,\N,\N,\N,\N
"SCES",\N,\N,\N,\N,\N,\N
"SCFA",\N,"SCFA_GND","SCFA_TWR",\N,"SCFA_APP","SCFZ_CTR"
"SCFM",\N,\N,\N,\N,\N,\N
"SCFT",\N,\N,\N,\N,\N,\N
"SCGE",\N,\N,\N,\N,\N,\N
"SCGZ",\N,\N,\N,\N,\N,\N
"SCHR",\N,\N,\N,\N,\N,\N
"SCIE",\N,"SCIE_GND","SCIE_TWR",\N,"SCIE_APP","SCEZ_CTR"
"SCIP",\N,"SCIP_GND","SCIP_TWR",\N,"SCIP_APP",\N
"SCJO",\N,"SCJO_GND","SCJO_TWR",\N,"SCTE_APP","SCTZ_CTR"
"SCLC",\N,\N,\N,\N,\N,\N
"SCLL",\N,\N,\N,\N,\N,\N
"SCNT",\N,\N,\N,\N,\N,"SCCZ_CTR"
"SCPQ",\N,\N,\N,\N,\N,\N
"SCQL",\N,\N,\N,\N,\N,\N
"SCRG",\N,\N,\N,\N,\N,\N
"SCRM",\N,\N,"SCRM_TWR",\N,"SCRM_APP","SCCZ_CTR"
"SCSE",\N,"SCSE_GND","SCSE_TWR",\N,"SCSE_APP","SCEZ_CTR"
"SCTB",\N,\N,\N,\N,\N,\N
"SCTC",\N,\N,\N,\N,\N,\N
"SCTE",\N,"SCTE_GND","SCTE_TWR",\N,"SCTE_APP","SCTZ_CTR"
"SCTO",\N,\N,\N,\N,\N,\N
"SCVD",\N,"SCVD_GND","SCVD_TWR",\N,"SCQP_APP","SCTZ_CTR"
"SCVL",\N,\N,\N,\N,\N,\N
"SCVM",\N,"SCVM_GND","SCVM_TWR",\N,"SCVM_APP","SCEZ_CTR"
"SDAI",\N,\N,\N,\N,\N,\N
"SDAM",\N,\N,\N,\N,\N,\N
"SDBP",\N,\N,\N,\N,\N,\N
"SDCO",\N,\N,\N,\N,\N,\N
"SDMC",\N,\N,\N,\N,\N,\N
"SDPW",\N,\N,\N,\N,\N,\N
"SDRK",\N,\N,\N,\N,\N,\N
"SDTB",\N,\N,\N,\N,\N,\N
"SE-0001",\N,\N,\N,\N,\N,\N
"SE-0004",\N,\N,\N,\N,\N,\N
"SE-0005",\N,\N,\N,\N,\N,\N
"SE-0006",\N,\N,\N,\N,\N,\N
"SE-0048",\N,\N,\N,\N,\N,\N
"SE-0049",\N,\N,\N,\N,\N,\N
"SE-0085",\N,\N,\N,\N,\N,\N
"SE-0086",\N,\N,\N,\N,\N,\N
"SE-0087",\N,\N,\N,\N,\N,\N
"SE-0088",\N,\N,\N,\N,\N,\N
"SE-0089",\N,\N,\N,\N,\N,\N
"SEAM",\N,\N,\N,\N,\N,\N
"SECO",\N,\N,"SECO_TWR",\N,"SENL_APP","SEFG_CTR"
"SECU",\N,\N,"SECU_TWR",\N,"SECU_APP","SEFG_CTR"
"SEGS",\N,\N,\N,\N,\N,\N
"SEGU",\N,"SEGU_GND","SEGU_TWR",\N,"SEGU_APP","SEFG_CTR"
"SELT",\N,"SELT_GND","SELT_TWR",\N,"SEQM_APP","SEFG_CTR"
"SEMA",\N,\N,\N,\N,\N,\N
"SEMC",\N,\N,\N,\N,\N,\N
"SEMO",\N,\N,\N,\N,\N,\N
"SEMT",\N,"SEMT_GND","SEMT_TWR",\N,"SEMT_APP","SEFG_CTR"
"SEPV",\N,\N,\N,\N,\N,\N
"SEQM",\N,"SEQM_GND","SEQM_TWR",\N,"SEQM_APP","SEFG_CTR"
"SERB",\N,\N,\N,\N,\N,\N
"SESA",\N,"SESA_GND","SESA_TWR",\N,"SESA_APP","SEFG_CTR"
"SESM",\N,\N,\N,\N,\N,\N
"SEST",\N,\N,\N,\N,\N,\N
"SESV",\N,\N,\N,\N,\N,\N
"SETE",\N,\N,\N,\N,\N,\N
"SETM",\N,\N,\N,\N,\N,\N
"SETN",\N,\N,\N,\N,\N,\N
"SETR",\N,\N,\N,\N,\N,\N
"SETU",\N,\N,\N,\N,\N,\N
"SFAL",\N,\N,\N,\N,\N,\N
"SGAS",\N,"SGAS_GND","SGAS_TWR",\N,"SGAS_APP","SGFA_CTR"
"SGCO",\N,\N,\N,\N,\N,\N
"SGES",\N,"SGES_GND","SGES_TWR",\N,"SGES_APP","SGFA_CTR"
"SGIB",\N,\N,\N,\N,\N,\N
"SGME",\N,\N,\N,\N,\N,"SGFA_CTR"
"SGPJ",\N,\N,\N,\N,\N,\N
"SGST",\N,\N,\N,\N,\N,\N
"SI-0001",\N,\N,\N,\N,\N,\N
"SI-0002",\N,\N,\N,\N,\N,\N
"SI-0003",\N,\N,\N,\N,\N,\N
"SI-0007",\N,\N,\N,\N,\N,\N
"SI-0010",\N,\N,\N,\N,\N,\N
"SI-0011",\N,\N,\N,\N,\N,\N
"SI-0012",\N,\N,\N,\N,\N,\N
"SI-0014",\N,\N,\N,\N,\N,\N
"SI-0019",\N,\N,\N,\N,\N,\N
"SIBU",\N,\N,\N,\N,\N,\N
"SK-0001",\N,\N,\N,\N,\N,\N
"SK-0008",\N,\N,\N,\N,\N,\N
"SK-0097",\N,\N,\N,\N,\N,\N
"SKAP",\N,\N,\N,\N,\N,\N
"SKAR",\N,\N,"SKAR_TWR",\N,"SKPE_APP","SKED_CTR"
"SKAS",\N,\N,\N,\N,\N,\N
"SKBC",\N,\N,\N,\N,\N,\N
"SKBG",\N,\N,"SKBG_TWR",\N,"SKBG_APP","SKED_CTR"
"SKBO","SKBO_DEL","SKBO_GND","SKBO_TWR",\N,"SKBO_APP","SKED_CTR"
"SKBQ",\N,"SKBQ_GND","SKBQ_TWR",\N,"SKBQ_APP","SKEC_CTR"
"SKBS",\N,\N,\N,\N,\N,\N
"SKBU",\N,\N,\N,\N,\N,\N
"SKCC",\N,\N,"SKCC_TWR",\N,"SKCC_APP","SKED_CTR"
"SKCG",\N,\N,"SKCG_TWR",\N,"SKBQ_APP","SKEC_CTR"
"SKCL",\N,"SKCL_GND","SKCL_TWR",\N,"SKCL_APP","SKED_CTR"
"SKCO",\N,\N,\N,\N,\N,\N
"SKCV",\N,\N,\N,\N,\N,\N
"SKCZ",\N,\N,\N,\N,\N,\N
"SKEJ",\N,\N,\N,\N,\N,\N
"SKFL",\N,\N,\N,\N,\N,\N
"SKGB",\N,\N,\N,\N,\N,\N
"SKGI",\N,\N,"SKGI_TWR",\N,"SKBO_APP","SKED_CTR"
"SKGO",\N,\N,\N,\N,\N,\N
"SKGP",\N,\N,\N,\N,\N,\N
"SKGY",\N,"SKGY_GND","SKGY_TWR",\N,"SKBO_APP","SKED_CTR"
"SKIB",\N,\N,"SKIB_TWR",\N,"SKBO_APP","SKED_CTR"
"SKIP",\N,\N,"SKIP_TWR",\N,"SKIP_APP","SKED_CTR"
"SKLC",\N,\N,\N,\N,\N,\N
"SKLG",\N,\N,\N,\N,\N,\N
"SKLM",\N,\N,\N,\N,\N,\N
"SKLT",\N,\N,"SKLT_TWR",\N,"SKLT_APP","SKED_CTR"
"SKMD",\N,\N,"SKMD_TWR",\N,"SKMD_APP","SKED_CTR"
"SKME",\N,\N,\N,\N,\N,\N
"SKMG",\N,\N,\N,\N,\N,\N
"SKMR",\N,\N,\N,\N,"SKBQ_APP","SKEC_CTR"
"SKMU",\N,\N,\N,\N,\N,\N
"SKMZ",\N,\N,"SKMZ_TWR",\N,"SKBO_APP","SKED_CTR"
"SKNV",\N,\N,\N,\N,\N,\N
"SKOC",\N,\N,\N,\N,\N,\N
"SKOT",\N,\N,\N,\N,\N,\N
"SKPB",\N,\N,\N,\N,\N,\N
"SKPC",\N,\N,\N,\N,\N,\N
"SKPE",\N,\N,"SKPE_TWR",\N,"SKPE_APP","SKED_CTR"
"SKPI",\N,\N,\N,\N,\N,\N
"SKPP",\N,\N,\N,\N,\N,\N
"SKPQ",\N,\N,\N,\N,\N,\N
"SKPS",\N,\N,\N,\N,\N,\N
"SKPV",\N,\N,\N,\N,\N,\N
"SKQU",\N,\N,\N,\N,\N,\N
"SKRG",\N,"SKRG_GND","SKRG_TWR",\N,"SKMD_APP","SKED_CTR"
"SKRH",\N,\N,\N,\N,\N,\N
"SKSJ",\N,\N,\N,\N,\N,\N
"SKSM",\N,\N,"SKSM_TWR",\N,"SKBQ_APP","SKEC_CTR"
"SKSO",\N,\N,\N,\N,\N,\N
"SKSP",\N,\N,\N,\N,"SKSP_APP",\N
"SKSV",\N,\N,\N,\N,\N,\N
"SKTM",\N,\N,\N,\N,\N,\N
"SKTQ",\N,\N,\N,\N,\N,\N
"SKUA",\N,\N,\N,\N,\N,\N
"SKUC",\N,\N,\N,\N,\N,\N
"SKUI",\N,\N,\N,\N,\N,\N
"SKUL",\N,\N,\N,\N,\N,\N
"SKVL",\N,\N,\N,\N,\N,\N
"SKVP",\N,\N,\N,\N,\N,\N
"SKVV",\N,\N,"SKVV_TWR",\N,"SKVV_APP","SKED_CTR"
"SKYP",\N,\N,"SKYP_TWR",\N,"SKYP_APP","SKED_CTR"
"SLBJ",\N,\N,\N,\N,\N,\N
"SLCB",\N,"SLCB_GND","SLCB_TWR",\N,"SLCB_APP","SLLF_CTR"
"SLCO",\N,\N,\N,\N,\N,\N
"SLET",\N,"SLET_GND","SLET_TWR",\N,"SLVR_APP","SLLF_CTR"
"SLLP",\N,"SLLP_GND","SLVR_TWR",\N,"SLLP_APP","SLLF_CTR"
"SLOR",\N,\N,\N,\N,\N,\N
"SLPO",\N,\N,\N,\N,\N,\N
"SLPS",\N,\N,\N,\N,\N,\N
"SLSA",\N,\N,\N,\N,\N,\N
"SLSU",\N,\N,\N,\N,\N,\N
"SLTJ",\N,"SLTJ_GND","SLTJ_TWR",\N,"SLTJ_APP","SLLF_CTR"
"SLTR",\N,"SLTR_GND","SLTR_TWR",\N,\N,"SLLF_CTR"
"SLVM",\N,\N,\N,\N,\N,\N
"SLVR",\N,"SLVR_GND","SLVR_TWR",\N,"SLVR_APP","SLLF_CTR"
"SLYA",\N,\N,\N,\N,\N,\N
"SMJP",\N,"SMJP_GND","SMJP_TWR",\N,"SMJP_APP","SMPM_CTR"
"SNAX",\N,\N,\N,\N,\N,\N
"SNCW",\N,\N,\N,\N,\N,\N
"SNOZ",\N,\N,\N,\N,\N,\N
"SO-0002",\N,\N,\N,\N,\N,\N
"SOCA",\N,\N,"SOCA_TWR",\N,"SOCA_APP","SOOO_CTR"
"SOOG",\N,\N,\N,\N,\N,\N
"SPAS",\N,\N,\N,\N,\N,\N
"SPAY",\N,\N,\N,\N,\N,\N
"SPCL",\N,\N,\N,\N,\N,\N
"SPDR",\N,\N,\N,\N,\N,\N
"SPEO",\N,\N,\N,\N,\N,\N
"SPEQ",\N,\N,\N,\N,\N,\N
"SPHI",\N,\N,\N,\N,\N,\N
"SPHO",\N,\N,\N,\N,\N,\N
"SPHY",\N,\N,\N,\N,\N,\N
"SPHZ",\N,\N,\N,\N,\N,\N
"SPIM",\N,\N,\N,\N,\N,\N
"SPJA",\N,\N,\N,\N,\N,\N
"SPJE",\N,\N,\N,\N,\N,\N
"SPJI",\N,\N,\N,\N,\N,\N
"SPJJ",\N,\N,\N,\N,\N,\N
"SPJL",\N,\N,\N,\N,\N,\N
"SPJR",\N,\N,\N,\N,\N,\N
"SPLO",\N,\N,\N,\N,\N,\N
"SPLP",\N,\N,"SPJC_TWR",\N,\N,\N
"SPME",\N,\N,\N,\N,\N,\N
"SPMF",\N,\N,\N,\N,\N,\N
"SPMS",\N,\N,\N,\N,\N,\N
"SPNC",\N,\N,\N,\N,\N,\N
"SPPY",\N,\N,\N,\N,\N,\N
"SPQT",\N,\N,"SPQT_TWR",\N,\N,\N
"SPQU",\N,\N,"SPQU_TWR",\N,\N,\N
"SPRU",\N,\N,\N,\N,\N,\N
"SPSO",\N,\N,\N,\N,\N,\N
"SPST",\N,\N,\N,\N,\N,\N
"SPTN",\N,\N,\N,\N,\N,\N
"SPTU",\N,\N,\N,\N,\N,\N
"SPUR",\N,\N,\N,\N,\N,\N
"SPYL",\N,\N,\N,\N,\N,\N
"SPZA",\N,\N,\N,\N,\N,\N
"SPZO",\N,\N,\N,\N,"SPZO_APP","LIM_CTR"
"SSBN",\N,\N,\N,\N,\N,\N
"SSCY",\N,\N,\N,\N,\N,\N
"SU01",\N,\N,\N,\N,\N,\N
"SUAA",\N,\N,"SUAA_TWR",\N,"SUMU_APP","SUEO_CTR"
"SUCA",\N,\N,\N,\N,\N,\N
"SUCM",\N,\N,\N,\N,\N,\N
"SUDU",\N,\N,"SUDU_TWR",\N,"SUDU_APP","SUEO_CTR"
"SULS",\N,"SULS_GND","SULS_TWR",\N,"SUMU_APP","SUEO_CTR"
"SUMU",\N,"SUMU_GND","SUMU_TWR",\N,"SUMU_APP","SUEO_CTR"
"SUPE",\N,\N,\N,\N,\N,\N
"SUSO",\N,\N,\N,\N,\N,\N
"SVAC",\N,\N,\N,\N,\N,\N
"SVBC",\N,"SVBC_GND","SVBC_TWR",\N,"SVBC_APP","SVZM_CTR"
"SVBI",\N,\N,\N,\N,\N,\N
"SVBL",\N,"SVBL_GND","SVBL_TWR",\N,"SVBL_APP","SVZM_CTR"
"SVBM",\N,"SVBM_GND","SVBM_TWR",\N,"SVBM_APP","SVZM_CTR"
"SVBS",\N,\N,\N,\N,\N,\N
"SVCB",\N,"SVCB_GND","SVCB_TWR",\N,\N,"SVZM_CTR"
"SVCJ",\N,\N,\N,\N,\N,\N
"SVCL",\N,\N,\N,\N,\N,\N
"SVCN",\N,\N,"SVCN_TWR",\N,\N,"SVZM_CTR"
"SVCP",\N,\N,\N,\N,\N,\N
"SVCR",\N,\N,\N,\N,\N,\N
"SVCS",\N,"SVCS_GND","SVCS_TWR",\N,"SVCS_APP","SVZM_CTR"
"SVCU",\N,\N,\N,\N,\N,\N
"SVCZ",\N,\N,\N,\N,\N,\N
"SVFM",\N,\N,\N,\N,\N,\N
"SVGI",\N,\N,\N,\N,\N,\N
"SVGU",\N,\N,\N,\N,\N,\N
"SVHG",\N,\N,\N,\N,\N,\N
"SVJC",\N,\N,\N,\N,\N,\N
"SVLF",\N,\N,\N,\N,\N,\N
"SVMC",\N,"SVMC_GND","SVMC_TWR",\N,"SVMC_APP","SVZM_CTR"
"SVMD",\N,\N,\N,\N,\N,\N
"SVMG",\N,"SVMG_GND","SVMG_TWR",\N,"SVMG_APP","SVZM_CTR"
"SVMI",\N,"SVMI_GND","SVMI_TWR",\N,"SVMI_APP","SVZM_CTR"
"SVMP",\N,\N,\N,\N,\N,\N
"SVMT",\N,\N,\N,\N,\N,\N
"SVNX",\N,\N,\N,\N,\N,\N
"SVON",\N,\N,\N,\N,\N,\N
"SVPA",\N,\N,\N,\N,\N,\N
"SVPC",\N,\N,\N,\N,\N,\N
"SVPM",\N,\N,\N,\N,\N,\N
"SVPR",\N,\N,\N,\N,\N,\N
"SVSA",\N,\N,\N,\N,\N,\N
"SVSO",\N,\N,\N,\N,\N,\N
"SVSP",\N,\N,\N,\N,\N,\N
"SVSR",\N,\N,\N,\N,\N,\N
"SVST",\N,\N,\N,\N,\N,\N
"SVSZ",\N,\N,\N,\N,\N,\N
"SVVA",\N,"SVVA_GND","SVVA_TWR",\N,\N,"SVZM_CTR"
"SVVG",\N,\N,\N,\N,\N,\N
"SVVL",\N,\N,\N,\N,\N,\N
"SVVP",\N,\N,\N,\N,\N,\N
"SY-0035",\N,\N,\N,\N,\N,\N
"SYCJ",\N,"SYCJ_GND","SYCJ_TWR",\N,"SYCJ_APP","SYGC_CTR"
"SYGO",\N,\N,\N,\N,\N,\N
"TA24",\N,\N,\N,\N,\N,\N
"TA34",\N,\N,\N,\N,\N,\N
"TA50",\N,\N,\N,\N,\N,\N
"TA52",\N,\N,\N,\N,\N,\N
"TA65",\N,\N,\N,\N,\N,\N
"TA70",\N,\N,\N,\N,\N,\N
"TA78",\N,\N,\N,\N,\N,\N
"TA81",\N,\N,\N,\N,\N,\N
"TA89",\N,\N,\N,\N,\N,\N
"TAPA",\N,"TAPA_GND","TAPA_TWR",\N,"TAPA_APP","TTZP_CTR"
"TBPB",\N,"TBPB_GND","TBPB_TWR","TBPB_DEP","TBPB_APP","TTZP_CTR"
"TDCF",\N,\N,\N,\N,\N,\N
"TDPD",\N,\N,\N,\N,\N,\N
"TE37",\N,\N,\N,\N,\N,\N
"TE78",\N,\N,\N,\N,\N,\N
"TE83",\N,\N,\N,\N,\N,\N
"TFFF",\N,"TFFF_GND","TFFF_TWR",\N,"TFFF_APP","TTZP_CTR"
"TFFG",\N,\N,"TNCS_TWR",\N,"TNCM_APP","SJU_CTR"
"TFFJ",\N,\N,\N,\N,\N,\N
"TFFM",\N,\N,\N,\N,"TFFR_APP","TTZP_CTR"
"TFFR",\N,\N,"TFFR_TWR",\N,"TFFR_APP","TTZP_CTR"
"TGPY",\N,"TGPY_GND","TGPY_TWR",\N,"TGPY_APP","TTZP_CTR"
"TGPZ",\N,\N,\N,\N,"TGPY_APP","TTZP_CTR"
"TH-0001",\N,\N,\N,\N,\N,\N
"TH-0003",\N,\N,\N,\N,\N,\N
"TH-0011",\N,\N,\N,\N,\N,\N
"TH-0015",\N,\N,\N,\N,\N,\N
"TH-0023",\N,\N,\N,\N,\N,\N
"TH-0025",\N,\N,\N,\N,\N,\N
"TH-0026",\N,\N,\N,\N,\N,\N
"TH-0034",\N,\N,\N,\N,\N,\N
"TH-0040",\N,\N,\N,\N,\N,\N
"TH-0042",\N,\N,\N,\N,\N,\N
"TH-0043",\N,\N,\N,\N,\N,\N
"TH-0044",\N,\N,\N,\N,\N,\N
"TH-0051",\N,\N,\N,\N,\N,\N
"TIST",\N,"TIST_GND","TIST_TWR",\N,"SJU_APP","SJU_CTR"
"TISX",\N,"TISX_GND","TISX_TWR",\N,"SJU_APP","SJU_CTR"
"TJAB",\N,\N,\N,\N,\N,\N
"TJBQ",\N,"TJBQ_GND","TJBQ_TWR",\N,\N,"SJU_CTR"
"TJIG",\N,"TJIG_GND","TJIG_TWR",\N,"SJU_APP","SJU_CTR"
"TJMZ",\N,\N,\N,\N,\N,\N
"TJPS",\N,\N,\N,\N,\N,\N
"TJSJ","TJSJ_DEL","TJSJ_GND","TJSJ_TWR",\N,"SJU_APP","SJU_CTR"
"TJVQ",\N,\N,\N,\N,\N,\N
"TKPK",\N,"TKPK_GND","TKPK_TWR",\N,"TKPK_APP","TTZP_CTR"
"TKPN",\N,\N,\N,\N,\N,\N
"TLPC",\N,"TLPC_GND","TLPC_TWR",\N,"TLPL_APP","TTZP_CTR"
"TLPL",\N,"TLPL_GND","TLPL_TWR",\N,"TLPL_APP","TTZP_CTR"
"TN85",\N,\N,\N,\N,\N,\N
"TNCA",\N,"TNCA_GND","TNCA_TWR",\N,"TNCF_APP","TNCF_CTR"
"TNCB",\N,\N,\N,\N,\N,\N
"TNCC",\N,\N,"TNCC_TWR",\N,"TNCF_APP","TNCF_CTR"
"TNCE",\N,\N,"TNCE_TWR",\N,"TNCM_APP","SJU_CTR"
"TNCM","TNCM_DEL",\N,"TNCM_TWR",\N,"TNCM_APP","SJU_CTR"
"TQPF",\N,\N,"TQPF_TWR",\N,"TNCM_APP","SJU_CTR"
"TR-0041",\N,\N,\N,\N,\N,\N
"TR-0297",\N,\N,\N,\N,\N,\N
"TR-0298",\N,\N,\N,\N,\N,\N
"TS04",\N,\N,\N,\N,\N,\N
"TS07",\N,\N,\N,\N,\N,\N
"TS36",\N,\N,\N,\N,\N,\N
"TS65",\N,\N,\N,\N,\N,\N
"TT-TT01",\N,\N,\N,\N,\N,\N
"TTCP",\N,"TTCP_GND","TTCP_TWR",\N,"TTPP_APP","TTZP_CTR"
"TTPP",\N,"TTPP_GND","TTPP_TWR",\N,"TTPP_APP","TTZP_CTR"
"TUPJ",\N,\N,\N,\N,\N,\N
"TVSA",\N,"TVSA_GND","TVSA_TWR",\N,"TVSA_APP","TTZP_CTR"
"TVSB",\N,\N,\N,\N,\N,\N
"TVSC",\N,\N,\N,\N,\N,\N
"TVSM",\N,\N,\N,\N,\N,\N
"TW-0090",\N,\N,\N,\N,\N,\N
"TX07",\N,\N,\N,\N,\N,\N
"TX25",\N,\N,\N,\N,\N,\N
"TX31",\N,\N,\N,\N,\N,\N
"TXKF",\N,"BDA_GND","BDA_TWR",\N,\N,"BDA_CTR"
"U87",\N,\N,\N,\N,\N,\N
"UA-9862",\N,\N,\N,\N,\N,\N
"UA-9863",\N,\N,\N,\N,\N,\N
"UAAA",\N,\N,\N,\N,\N,\N
"UAAH",\N,\N,\N,\N,\N,\N
"UAAT",\N,\N,\N,\N,\N,\N
